0.0000	  390.0000
0.1500	   19.0000
0.3000	   67.0000
0.4500	   54.0000
0.6000	   54.0000
0.7500	   54.0000
0.9000	   41.0000
1.0500	   49.0000
1.2000	   26.0000
1.3500	   28.0000
1.5000	   20.0000
1.6500	   22.0000
1.8000	   23.0000
1.9500	   16.0000
2.1000	   16.0000
2.2500	   21.0000
2.4000	   12.0000
2.5500	   13.0000
2.7000	    8.0000
2.8500	   10.0000
3.0000	   14.0000
3.1500	    7.0000
3.3000	    8.0000
3.4500	    4.0000
3.6000	    3.0000
3.7500	    2.0000
3.9000	    3.0000
4.0500	    3.0000
4.2000	    1.0000
4.3500	    1.0000
4.5000	    4.0000
4.6500	    2.0000
4.8000	    3.0000
4.9500	    2.0000
5.1000	60498.0000
5.2500	21904.0000
5.4000	54917.0000
5.5500	57421.0000
5.7000	49135.0000
5.8500	52176.0000
6.0000	44512.0000
6.1500	47302.0000
6.3000	40291.0000
6.4500	42232.0000
6.6000	36411.0000
6.7500	38660.0000
6.9000	32559.0000
7.0500	34557.0000
7.2000	30030.0000
7.3500	31401.0000
7.5000	27344.0000
7.6500	28674.0000
7.8000	24416.0000
7.9500	25690.0000
8.1000	22147.0000
8.2500	23451.0000
8.4000	20117.0000
8.5500	21334.0000
8.7000	18458.0000
8.8500	19432.0000
9.0000	16627.0000
9.1500	17264.0000
9.3000	15638.0000
9.4500	15906.0000
9.6000	14617.0000
9.7500	14962.0000
9.9000	14160.0000
10.0500	14467.0000
10.2000	13586.0000
10.3500	14509.0000
10.5000	11956.0000
10.6500	12478.0000
10.8000	10359.0000
10.9500	11010.0000
11.1000	 8770.0000
11.2500	 9536.0000
11.4000	 7923.0000
11.5500	 8247.0000
11.7000	 7208.0000
11.8500	 7162.0000
12.0000	 6438.0000
12.1500	 6716.0000
12.3000	 5993.0000
12.4500	 6038.0000
12.6000	 5302.0000
12.7500	 5600.0000
12.9000	 4958.0000
13.0500	 5160.0000
13.2000	 4536.0000
13.3500	 4745.0000
13.5000	 4043.0000
13.6500	 4272.0000
13.8000	 3779.0000
13.9500	 3838.0000
14.1000	 3381.0000
14.2500	 3595.0000
14.4000	 3178.0000
14.5500	 3337.0000
14.7000	 2923.0000
14.8500	 3132.0000
15.0000	 2646.0000
15.1500	 2880.0000
15.3000	 2520.0000
15.4500	 2555.0000
15.6000	 2341.0000
15.7500	 2461.0000
15.9000	 2147.0000
16.0500	 2263.0000
16.2000	 1971.0000
16.3500	 2080.0000
16.5000	 1925.0000
16.6500	 1889.0000
16.8000	 1667.0000
16.9500	 1769.0000
17.1000	 1633.0000
17.2500	 1698.0000
17.4000	 1498.0000
17.5500	 1524.0000
17.7000	 1325.0000
17.8500	 1428.0000
18.0000	 1273.0000
18.1500	 1252.0000
18.3000	 1243.0000
18.4500	 1245.0000
18.6000	 1090.0000
18.7500	 1128.0000
18.9000	 1016.0000
19.0500	 1032.0000
19.2000	  944.0000
19.3500	  993.0000
19.5000	  866.0000
19.6500	  927.0000
19.8000	  816.0000
19.9500	  876.0000
20.1000	  811.0000
20.2500	  812.0000
20.4000	  728.0000
20.5500	  724.0000
20.7000	  655.0000
20.8500	  666.0000
21.0000	  632.0000
21.1500	  707.0000
21.3000	  594.0000
21.4500	  634.0000
21.6000	  550.0000
21.7500	  488.0000
21.9000	  513.0000
22.0500	  557.0000
22.2000	  495.0000
22.3500	  478.0000
22.5000	  447.0000
22.6500	  465.0000
22.8000	  457.0000
22.9500	  413.0000
23.1000	  387.0000
23.2500	  421.0000
23.4000	  394.0000
23.5500	  391.0000
23.7000	  343.0000
23.8500	  379.0000
24.0000	  339.0000
24.1500	  348.0000
24.3000	  332.0000
24.4500	  359.0000
24.6000	  316.0000
24.7500	  339.0000
24.9000	  306.0000
25.0500	  306.0000
25.2000	  262.0000
25.3500	  270.0000
25.5000	  245.0000
25.6500	  257.0000
25.8000	  230.0000
25.9500	  256.0000
26.1000	  244.0000
26.2500	  212.0000
26.4000	  229.0000
26.5500	  231.0000
26.7000	  234.0000
26.8500	  239.0000
27.0000	  180.0000
27.1500	  198.0000
27.3000	  206.0000
27.4500	  194.0000
27.6000	  188.0000
27.7500	  218.0000
27.9000	  170.0000
28.0500	  185.0000
28.2000	  181.0000
28.3500	  179.0000
28.5000	  160.0000
28.6500	  178.0000
28.8000	  163.0000
28.9500	  177.0000
29.1000	  163.0000
29.2500	  161.0000
29.4000	  150.0000
29.5500	  161.0000
29.7000	  134.0000
29.8500	  148.0000
30.0000	  153.0000
30.1500	  160.0000
30.3000	  133.0000
30.4500	  144.0000
30.6000	  137.0000
30.7500	  131.0000
30.9000	  129.0000
31.0500	  112.0000
31.2000	  114.0000
31.3500	  145.0000
31.5000	  129.0000
31.6500	  144.0000
31.8000	  145.0000
31.9500	  120.0000
32.1000	  107.0000
32.2500	  134.0000
32.4000	  128.0000
32.5500	  122.0000
32.7000	  120.0000
32.8500	  119.0000
33.0000	  115.0000
33.1500	   94.0000
33.3000	  103.0000
33.4500	  110.0000
33.6000	  112.0000
33.7500	  104.0000
33.9000	  110.0000
34.0500	  117.0000
34.2000	  100.0000
34.3500	  110.0000
34.5000	   98.0000
34.6500	  113.0000
34.8000	   99.0000
34.9500	   89.0000
35.1000	   96.0000
35.2500	   96.0000
35.4000	  120.0000
35.5500	   97.0000
35.7000	   90.0000
35.8500	  106.0000
36.0000	   84.0000
36.1500	   82.0000
36.3000	   88.0000
36.4500	   99.0000
36.6000	  107.0000
36.7500	  101.0000
36.9000	  102.0000
37.0500	   84.0000
37.2000	  100.0000
37.3500	  104.0000
37.5000	  101.0000
37.6500	   72.0000
37.8000	   86.0000
37.9500	   94.0000
38.1000	   90.0000
38.2500	  100.0000
38.4000	   97.0000
38.5500	   96.0000
38.7000	  101.0000
38.8500	   83.0000
39.0000	   94.0000
39.1500	   95.0000
39.3000	  102.0000
39.4500	   85.0000
39.6000	   83.0000
39.7500	   82.0000
39.9000	   76.0000
40.0500	   85.0000
40.2000	   99.0000
40.3500	   74.0000
40.5000	   81.0000
40.6500	   82.0000
40.8000	  102.0000
40.9500	   81.0000
41.1000	   78.0000
